sentiment 0-negative 1-positive 2-neutral,text,lang
,"Stan Lee, Comic Icon. Help me fill out a survey for my essay please!! https://t.co/DOaPkMitnr",en
,"@Johnny_____420 @PiwyCR @FortniteGame To me stan lee passing it isn’t a joke, however it is to a great amount of people",en
,There were. Along with elephants. Leopards. Everything that is in Africa existed over here lol.,en
,one awesome #dccomics toy collection #SmallBusinessSaturday #CyberMonday @handyslunch @GalWalks @CBNostalgia… https://t.co/OzsZVKcdUo,en
,"saw ralph breaks the internet ,,, it was better than i expected but only because of the stan lee cameo",en
,one awesome #dccomics toy collection #SmallBusinessSaturday #CyberMonday @handyslunch @GalWalks @CBNostalgia… https://t.co/dfkgea8z47,en
,one awesome #dccomics toy collection #SmallBusinessSaturday #CyberMonday @handyslunch @GalWalks @CBNostalgia… https://t.co/QSS2392P3T,en
,@KillianTrill999 @Selfprov Stan lee is gotta be in captain marvel tho🤔 the movie is already done making so he MUST be in it,en
,one awesome #dccomics toy collection #SmallBusinessSaturday #CyberMonday @handyslunch @GalWalks @CBNostalgia… https://t.co/nCdCNj0jZI,en
,one awesome #dccomics toy collection #SmallBusinessSaturday #CyberMonday @handyslunch @GalWalks @CBNostalgia… https://t.co/66HRjG58vl,en
,@robertliefeld Best Stan lee commentary / cameos .,en
,"Hello Twitter, I just stumbled on my little cousin while he was drawing his comic book, was so amazed by the qualit… https://t.co/Jf6FbfJaG0",en
,I liked a @YouTube video https://t.co/c1KZ83KCOX Spider Man (1967) Meets Metal | Stan Lee Tribute,en
,@SuperheroPOLL @MoviesMatrix I hear a rumor that Leo DiCaprio (Stan’s IRL neighbor) was circling the role in a film… https://t.co/hpt3ACBT2q,en
,Stan Lee died for our sins,en
,RIP Stan Lee on brooo,en
,The #StanLee cameo in #WreckItRalph 2 just got a huge applause during the film. So happy I wasn't alone in the cele… https://t.co/oWDnEmsW0E,en
,"84% done with Amazing Fantastic Incredible, by Stan Lee https://t.co/IY9iqjBNqx",en
,"This week we discuss the passing of Stan Lee, sex in self driving cars, drunk raccoons, General Mills wants to do M… https://t.co/x5jFBaxrC7",en
,"Stan Lee laid to rest in private funeral, more memorials to come https://t.co/8Z2G8LO65B @DailyMailCeleb",en
,"Whenever I think of #StanLee's Lucky Man TV series, I always hear that song from Emerson, Lake and Palmer. A master… https://t.co/XO14KgL0bN",en
,Feige Pens Touching Stan Lee Tribute https://t.co/3Wnlp1nyvk https://t.co/y1HCflBvUS,en
,I liked a @YouTube video https://t.co/Wmg0hvrhuF Remembering Stan Lee...,en
,@TheRkader911 Now that Disney has Fox (which I have very mixed to negative feelings tho regarding the film industry… https://t.co/bEI2c28zne,en
,#StanLee's Soapbox Against Racism and Creating Black Panther https://t.co/KIJ5nyyfX7 via @wordpressdotcom,en
,"If starlord had let the avengers take off thanos' gauntlet, then thanos wouldn't have gotten #StanLee",en
,Kevin Smith Reacts to Bill Maher Taking a Shot at Stan Lee https://t.co/rcpiF56ok2 via @ComicBook,en
,Dude. It’s insane how similar Stan Lee and James McAvoy (Professor Charles Xavier) look. They’re doppelgängers. Ama… https://t.co/KcA78XFyhU,en
,@Shade510 @OneyeBogey Ur VERY friendly neighborhood Spider-Man. #StanLee,en
,RIP Stan Lee — Discover https://t.co/QIhQRCJtkQ https://t.co/JMReVdZLfn,en
,A wonderful tribute 👏👏,en
,Remembering #StanLee... #KevinMacLeod #CreativeCommons #JamesRaiz #energy #SNAPCHAT #socialmedia #WixStore...… https://t.co/hyFqbyjBjQ,en
,I liked a @YouTube video https://t.co/rGBb8tP5Zb Calacas Chidas 6: El Gran Heroe (Tributo a StanLee),en
,FILME DO STAN LEE: https://t.co/ZHQcD2ZtOS via @YouTube,en
,I've never read marvel comics but i've the movies and there epic #StanLee he was dear friend he will live on in hea… https://t.co/NImIwLIqHS,en
,"We talked with @netflix  ""Fightworld"" creator Frank Grillo about his new series, the waning popularity of boxing in… https://t.co/FSB9MJacJD",en
,"ItsFoodPorn: RT HistoryInPix: Fans Create Unbelievable Art After Passing Of Legendary Stan Lee... 

https://t.co/I2fvb6mvoH",en
,Michael B. Jordan Remembers The Late #StanLee https://t.co/YN7Avz4V2d,en
,FIRST UP. THE FIRST FAMILY. RIP STAN LEE https://t.co/Uu8c6GDsVd,en
,I hope @BryanCranston plays Stan Lee in the inevitable biopic #Excelsior,en
,@NewRELK @DiamondSpiderP Aw Stan Lee out there,en
,"FILME DO STAN LEE
https://t.co/Thnn4L4vGM
#filme #cinema #stanlee #geek #nerd #marvel #orbitageek https://t.co/Z8edBlm8JO",en
,"""Ad"" RARE Signed STAN LEE 2004 Donruss Fans of the Game Card AUTO Mint! ** https://t.co/rhP4N0eVD6 #StanLee https://t.co/SM4MR0GPV2",en
,"""Ad"" Amazing Spiderman #346 Signed Stan Lee https://t.co/lncsYjSYnW #StanLee https://t.co/rpxuGZexC7",en
,@khemryincali @HardDriveMag @Haunted2022 Someone must have been a fan. Oh if only Stan Lee could see this so he cou… https://t.co/TEGAnwgwXf,en
,I added a video to a @YouTube playlist https://t.co/k4d8RwFGwZ Los memorables cameos de Stan Lee en Los Simpsons,en
,I liked a @YouTube video https://t.co/k4d8Rwo58p Los memorables cameos de Stan Lee en Los Simpsons,en
,Every Stan Lee Cameo Ever (1989-2018) https://t.co/P1OjxdmR0g via @YouTube,en
,"Stan Lee graphite drawing is all matted, and ready to ship! Shipping is always free. Visit my shop to order in time… https://t.co/wc9WaDCuUi",en
,I liked a @YouTube video https://t.co/awHKxGqvOH Generations React To Stan Lee (Marvel),en
,@mad_ronnald Stan Lee,en
,Further support - Stan Lee never tried to take any credit away from Jack Kirby.,en
,Mike Kaufman would not tolerate those diagonals,en
,@HPeano Stan Lee,en
,"Actually, that is quite ingenious!
And heartwarming!!!
Stan Lee Cannot be replaced, however, he will live on in our… https://t.co/ScC9ieQ2b8",en
,"Despite its highlights, 2018 will always be the year that took Barry Chuckle, Stan Lee and Steve Ditko away from me… https://t.co/OwFOiiqPqw",en
,@jeffs_comics @wmpreston Further support - Stan Lee never tried to take any credit away from Jack Kirby.,en
,"Horror Headlines for November 18, 2018 - Leprechaun Returns, George A. Romero, Stan Lee : https://t.co/BuzNKyOR4m",en
,"@BattyBlogger @vabelle2010 @Jehu11 @NBCNews @NBCNewsTHINK Also, you know Stan Lee was a Democrat right?

I wonder w… https://t.co/sohMY6KcOC",en
,There was a #StanLee cameo in #RalphBreaksTheInternet and I almost cried 😫❤️,en
,Stan Lee having a great time on our dime. lol @ Knott's Berry Farm https://t.co/0kHUEJoAyv,en
,@myquinnfabray Stan Lee. ❤️,en
,I liked a @YouTube video https://t.co/B15XdweFjL Remembering Stan Lee...,en
,I liked a @YouTube video https://t.co/dlXumIkTeE Remembering Stan Lee...,en
,I liked a @YouTube video https://t.co/e5dG9Aghoh Draw My Life : Stan Lee (Tribute),en
,"Have you voted yet?

Black Panther seems to be the frontrunner at the moment",en
,Why doctor doom and not cap or iron man?🤔,en
,I liked a @YouTube video https://t.co/gWg9g36MWT Remembering Stan Lee...,en
,"Stan Lee, Marvel Comics' former writer, editor and publisher, makes a posthumous non-speaking cameo appearance in R… https://t.co/TK5blxTHZc",en
,"Ant man and the Wasp vs the Lee/Kirby monsters!
#stanlee #jackkirby #illustration #artistsoninstagram… https://t.co/B74EFvO6uV",en
,"@jeffs_comics @wmpreston I mever interpreted the credit in that way.  I interpreted ""by Stan Lee"" to mean that part… https://t.co/puYKSQy7Ld",en
,Three Stan Lee Street Murals Spring Up - More to Come? https://t.co/Q7KqiEBgbS,en
,RIP Stan lee superhero’s tweets of the passing https://t.co/RfY9QN2zWK via @YouTube,en
,RIP Stan lee superhero’s tweets of the passing https://youtu.,en
,@FortniteINTEL No they should make a stan lee skin so its more permenant,en
,@IKingOppI @SGH_RTs @ShoutGamers @ContentPromos @SocialGamingHub BE STAN LEE HUDSON,en
,#RIPStanLee | With Great Power: The Stan Lee Story https://t.co/Rd5ctkSujQ https://t.co/L0DVO2OcVM,en
,"stray kids: uh i’m sorry there were like 3 cute ones and i’m trash so woojin, lee know, and hyunjin 🤧 i need to stan https://t.co/mmdLJtDL9v",en
,Bill Maher Tries to Clarify Stan Lee Remarks by Slamming the Value of Comic Books - IndieWire https://t.co/X3mCaMfJ4p,en
,"Trend Ranking within 24 hours

No.1 Markelle Fultz
https://t.co/3ALhUvG8zO
No.2 Stan Lee
https://t.co/RAYk9xQn69
No… https://t.co/tXLruh7abL",en
,"Marc &amp; Bryon talk about the history of the Gobbledy Gooker, Stan Lee (RIP), The Enfield Mall goes on the chopping b… https://t.co/1Uwyt1QiVl",en
,"A great Stan Lee mural done by some great artists. Please follow their work........

#Repost @sopitagvng (… https://t.co/bJIsmeVQCq",en
,"I know it's simple, and I hope it isn't too late ;; This is a tribute for Stan Lee, Steve Ditko, Jack Kirby, and fo… https://t.co/mcPNnmcwpE",en
,"Stan Lee portrait.
#StanLeeForever #StanLee #RIPStanLee #drawing #digitaldrawing #desenho #desenhodigital #retrato… https://t.co/8WI7kxgf1q",en
,"@AlbertaOkotoks @alan_poirier @Prem_S You're million miles of nobody, my little town is now a suburb. Farm land wip… https://t.co/JwaaNNrF42",en
,"I know it's simple, and I hope it isn't too late ;; This is a tribute for Stan Lee, Steve Ditko, Jack Kirby, and fo… https://t.co/UC3n6VQnff",en
,"@Marvel @DaveBautista @TheEmmys as my family and I were watching Avengers Infinity, the sad thing is how outstandin… https://t.co/vstTol5NKc",en
,"@lhy0334 I think in honor of Stan Lee, you make an Agent of SHIELD card that is Stan and you can always use him whe… https://t.co/iUHfw9dBWH",en
,Stan Lee’s cameo  in #RalphBreaksTheInternet https://t.co/XFFT5gJ4G3,en
,Stan Lee is still trending because people don’t know why Stan Lee is trending right?,en
,R.I.P. Stan Lee: https://t.co/PRpLcx2otD via @YouTube,en
,"How to Draw Comics the MARVEL Way, by Stan Lee and John Buscema Paperback https://t.co/Zc6nJ7d1eA",en
,"How to Draw Comics the MARVEL Way, by Stan Lee and John Buscema Paperback https://t.co/X0q8VPYxL1",en
,"#StanLee was a revolutionary story-teller that changed the way we see #superheroes. 

https://t.co/N6y40QjoqR… https://t.co/GFJOwqUgYP",en
,I liked a @YouTube video https://t.co/KuS2ii7HOT Draw My Life : Stan Lee (Tribute),en
,"@sleepyfacebuck Theres some article saying A4 is officially Stan's last cameo, even though Feige said he filmed sev… https://t.co/KGFE0x41rH",en
,@kyutiees @ftblOwen_ You do realise the reason people mock his death is because so many people on Kpop Twitter mock… https://t.co/ThWpbwoB3B,en
,Ep 19- The Legend Of Stan Lee https://t.co/OMqIxxmUrW My brother Joe joins me as we talk about the legendary life a… https://t.co/uTvXtePVEe,en
,Thank you Stan Lee x,en
,"First Stan Lee,  is Ricky Jay. My heroes keep fading away.",en
,@thegameawards @DOOM @Godofwar with that new #GOTY DLC music for tribute to #Stanlee #SpiderManPS4 and #RDR2Online… https://t.co/f40eEjznzm,en
,@_saintscott @Yamchancellor I'm about to make cameos like Stan Lee,en
,"Tupac and xxxtentacion are fine, but Stan Lee is not. It’s too soon to make a joke like that",en
,I think all the staff and @Marvel and actors/actresses did an outstanding job but they have the fans love but an aw… https://t.co/9gjnBTvEiM,en
,The Stan Lee came in Ant-Man and the Wasp is my second favorite one #RIPStanLee,en
,@Marvel i know you wont see this but did you guys film Stan Lee’s cameo for Captain Marvel or naw?,en
,So ain't nobody gonna talk bout that stan lee cameo in wreck it ralph?,en
,How can Wolverine replenish his blood without bone marrow? Are his blood cells Adamantium-based? Like copper-based… https://t.co/W5zQAw0D5y,en
,"Why BILL MAHER is wrong about STAN LEE and comic books:

https://t.co/SOqXIUZeEy https://t.co/4KCgKS7ngt",en
,https://t.co/UiVR81gjrh segnala: Why Bill Maher Is Wrong About Stan Lee and Comic Books Bill Maher made ripples acr… https://t.co/TxMltbl8vH,en
,📷 clintfbarton: chrjshemsworth: every single STAN LEE cameo in the marvel cinematic universe (MCU) Rest... https://t.co/sow1KA8srL,en
,Check out Excelsior Novelty T-shirt for Stan Lee and Marvel Comics fans #ObscuredMedia https://t.co/2ti61w9g0o via @eBay,en
,I liked a @YouTube video https://t.co/SDkcv9GHtN Remembering Stan Lee...,en
,"Marvel Studios chief Kevin Feige wrote a tribute to Stan Lee, and described their final meeting: 'Maybe on some lev… https://t.co/UXLXPyUMIM",en
,"""With Great Power: The Stan Lee Story"" (2010) documentary is now streaming for free on YouTube (w/ads) https://t.co/PBS6yjUFsJ",en
,Jurassic Park Employee Stan Lee,en
,@billmaher You are wrong Bill.  Stan Lee was one of our national treasures.,en
,Can you believe Anthony hates Stan Lee?,en
,"The debate begins. The moon landing, is the subject and we both explain why and why not this did or did not happen.… https://t.co/pg3e2JCZmH",en
,"I liked a @YouTube video https://t.co/agpYrGOzEj EXCLUSIVE! Stan Lee ""Out takes &amp; Bloopers""",en
,I know it's a bit late but....     R.I.P Stan Lee     you were the idol I never got to meet. https://t.co/KzVLrRLlgz,en
,Guys i went to see wreck it ralph today and stan lee had a cameo :(,en
,@David_Royballer I DONT HATE STAN LEE!!,en
,I liked a @YouTube video https://t.co/n9OZlY4edc 10 Touching Ways MCU Stars Paid Tribute To Stan Lee,en
,The latest Ethel The Frog Times Picayune Journal! https://t.co/oyJvs7e46w Thanks to @rudytheelder @TribLiveHSSN… https://t.co/BdqHxkbVmb,en
,Good luck,en
,THIS DOESNT END WELL,en
,I liked a @YouTube video https://t.co/hwY3XMspOy WatchMojo's Tribute to Stan Lee,en
,Bring back X too,en
,I totally missed this but I have to pay homage to an AMAZING #Creative #StanLee 🔥🔥🔥I had the honor of working on th… https://t.co/pr9SStBxN5,en
,"Watching Ant-Man And The Wasp

Thank you #StanLee 😊 https://t.co/MHIoUDxSDg",en
,The latest The Matt Spatola Daily! https://t.co/C8e4jE8XUa Thanks to @AZCardinals @JackKirbyMuseum @TylerJamesComic #livewire #stanlee,en
,I totally missed this but I have to pay homage to an AMAZING #Creative #StanLee 🔥🔥🔥I had the honor of working on th… https://t.co/ydoeAoP5UF,en
,@FortniteINTEL Yes because when avangers came out the mode came out with it and I think that it is fair that they h… https://t.co/7qcnGKT2dd,en
,Stan Lee had a cameo in Wreck it Ralph OMG 🔥🔥🔥🔥,en
,"How to Draw Comics the MARVEL Way, by Stan Lee and John Buscema Paperback https://t.co/3rIZKtuaJi",en
,"How to Draw Comics the MARVEL Way, by Stan Lee and John Buscema Paperback https://t.co/ULJNniVrGr",en
,@billmaher is literal trash,en
,@IronicTikTok damn why they gotta do stan lee like that,en
,@bingbears @amzingfantasy @RunTheJewrls Rami did his best and gave an adequate enough adaption in my opinion. Wasnt… https://t.co/bdNtiWNe5O,en
,"Maybe one day we'll forget the heroes. But we will always remember the man who created the heroes. 

R.I.P. Stan Lee 

1922 - 2018",en
,@bingbears @amzingfantasy @RunTheJewrls Rami did his best and gave us an adequate enough adaption in my opinion. Wa… https://t.co/omGbNoUwID,en
,They definitely summoning stan lee to come back,en
,"R.I.P. Stan Lee! Spider Man Homecoming Auro 3D 10.1 Review  | DENON, Parasound, SVS https://t.co/myEUGDwQiX Secret sale page at Elby.",en
,"Stan Lee (RIP) Gets an Exuberant Fan Letter from 15-Year-Old George R.R. Martin, 1963
#StanLee #FantasticFour #GoT… https://t.co/goUxsVpHIS",en
,"#RT @BestEarthPix: RT @HistoryInPix: Fans Create Unbelievable Art After Passing Of Legendary Stan Lee... 

https://t.co/3yEZ8B6ByI",en
,I added a video to a @YouTube playlist https://t.co/WAyGdhdkj0 What Made Stan Lee a Legend (Tribute),en
,Hi uhh I'm gonna pin this until it's complete sorry sjsn,en
,How do these murals just “pop up”? Can we get artist credits?,en
,2 Stan lee daredevil CGC’s came in today #daredevil #stanlee #theowl mid grade is better than no grade . I better c… https://t.co/KOAQTflyeo,en
,This is awesome!,en
,Wrapped up my fun filled family day with this little Deadpool painting. #deadpool #wadewilson #xforce #marvel… https://t.co/Y5TwQ6hbOY,en
,Stan Lee shaped my young mind. I remember reading this when I was very young and thinking about it all day at schoo… https://t.co/jdYtet9cr8,en
,🎧 Thunder Kiss '65 by @RobZombie on @PandoraMusic https://t.co/c0Vhqa7Qvt #stanlee,en
